date, sun_time
2018-03-27, 0
2018-03-27, 0
2018-03-27, 0
2018-03-27, 0
2018-03-27, 0
2018-03-27, 0
2018-03-27, 0
2018-03-27, 0
2018-03-28, 0
2018-03-28, 0
2018-03-28, 0
2018-03-28, 0
2018-03-28, 0
2018-03-28, 0
2018-03-28, 2970
2018-03-28, 3600
2018-03-28, 3600
2018-03-28, 3600
2018-03-28, 3600
2018-03-28, 3600
2018-03-28, 3600
2018-03-28, 3600
2018-03-28, 3600
2018-03-28, 3600
2018-03-28, 3600
2018-03-28, 2746
2018-03-28, 0
2018-03-28, 0
2018-03-28, 0
2018-03-28, 0
2018-03-28, 0
2018-03-28, 0
2018-03-29, 0
2018-03-29, 0
2018-03-29, 0
2018-03-29, 0
2018-03-29, 0
2018-03-29, 0
2018-03-29, 95
2018-03-29, 525
2018-03-29, 2061
2018-03-29, 3571
2018-03-29, 3600
2018-03-29, 3600
2018-03-29, 3600
2018-03-29, 3600
2018-03-29, 3600
2018-03-29, 3600
2018-03-29, 3426
2018-03-29, 2833
2018-03-29, 780
2018-03-29, 0
2018-03-29, 0
2018-03-29, 0
2018-03-29, 0
2018-03-29, 0
2018-03-30, 0
2018-03-30, 0
2018-03-30, 0
2018-03-30, 0
2018-03-30, 0
2018-03-30, 0
2018-03-30, 2981
2018-03-30, 3600
2018-03-30, 3600
2018-03-30, 3600
